conversation_id,company,conversation,summary
f2491986df1916dd8faf0b04b82fee8a,Delta,"Support: Delta Premium Select. Superior comfort for select international flights, launching fall 2017. https://t.co/0oCj54meTU https://t.co/GNzsQQs7L1
Customer: Ok, I just booked this option for a trip to S Korea. I will report back.
Support: Thank you. We look forward to the feedback.  *ALY",
fc7df4c8b36fdea6015e75b1b7e83c46,O2,"Customer: Is there an issue with your website at the moment? I'm trying to purchase something but it won't let me past the payment section.
Support: Oh no Jay, it looks okay from here. Try giving it another go and let us know how you get on.
Customer: The same. Message says ""Please check the page for the following errors"", then quickly disappears. My payment details are all correct.
Support: Is it possible to DM us a screenshot of the error message that pops up please Jay?
Customer: @O2 Strangely enough I’m getting this exact problem now when trying to upgrade and so are others going by Twitter 🤔
Customer: https://t.co/rhL71kt6MP
Support: Hi, have you tried clearing your cookies/cache? Or tried again from a different browser/computer?
Customer: Hi yes tried clearing cookies, different computer, different phone, even tried new web browser, different credit card.
Support: Okay, we can check your account if you'd like to chat with us here 👉🏼 https://t.co/6KAKqyll8P and we'll take your details.
Customer: Done and still no success, that’s 2 links generated and the same issue, why can’t you just take over the phone
Support: We can if you prefer. Give our team a call on 0344 809 0202 and we'll be happy to help.",
3ae1336a6b04106fac1108ff744c304f,TMobileHelp,"Customer: i need a question answered about my i phone 7 plus order money wise please dm asap!! (:
Customer: @TMobileHelp Heyy Friend,
please check out below link,M sure you definately love I PHONE 7 PLUS which has some amazing features.

https://t.co/aiLYRxgMrJ
Support: Hey there! Shoot us a DM if you need us here at T-Force! https://t.co/iUlnGXy3Ha *VinnyFrancisco",
19a639b426cb95e16689446ec13185d9,Safaricom_Care,"Customer: i have a problem in activating my m pesa and no one can help me because i want to use my mpesa account.
Support: Hi, as earlier advised, please visit the nearest Safaricom shop with your ID for further assistance. ^RO @119433
Customer: @119433 @safaricom_care i have a problem whenever i top u 3 bob is being deducted please help me pliz
Support: Hi, share the affected Number via DM https://t.co/jF6LqBUAqM for further assistance. ^OS @119433",
3ec9555ee60d1504ec47aa28ac004349,SpotifyCares,"Customer: any plans on adding contr. artists to the artist line so I can see who I'm listening to from my locked screen? #MSGA
Support: Hey Thom! Thanks for the feedback. Don't worry, we'll let our folks know it's something you'd like to see /AL
Customer: @282882  https://t.co/XZqAkLTrOM",
0ab39363894e9c7d7938ed57bc8b4775,O2,"Customer: can't add on free bolt on offer through app. Went through to chat who told me to go through app. Is any help available???? https://t.co/e3EDGLg5w3
Support: Hi Dwain, which option did you click on?
Customer: after signing in with 4 digit pin code....then ""perks and offers"" on the bottom of the screen. The free data offer is the top option https://t.co/xb2D0x6cIJ
Customer: @O2 send some free data code pleas I'm mtn
Support: 🤔 Are you a customer with us at the moment Antonio. If so, check your My O2 app here: https://t.co/K9EOzdJqJr",
2626833020b36c701934862dd565da45,AWSSupport,"Customer: hi can I get some direct support regarding my billing to prevent account suspension? My card has problem charging.
Support: I am happy to look into this for you! Do you have a case ID? If not, please open a case here: https://t.co/uiIDFOJGCq ^ET
Customer: Hi there. Can someone assist in replying an urgent ticket as I'm out of town now and my account has been suspended.  Case id : 4648353141 Thanks in advance.",
4a4c97c3c59f31f0dbd0d9ac450351d2,AskPlayStation,"Customer: me sale el siguiente error cuando trato de iniciar mi bo2(80010038) como puedo solucionarlo
Support: Hola David. ¿Estas usando un disco o es un juego digital?
Customer: Estoy usando un Disco
Support: Intenta limpiarlo para remover polvo y cerciorate que no este dañado. ¿Estas recibiendo este error con todos los juegos?
Customer: La consola me da unos extraños sonidos cunado meto el disco como si lo estuviera sacando. y tengo que estar expulsando y metiendo los discos hasta que no suene el ruido para que así pueda leerlo, esta es la única manera que me funcionan los otros juegos.",
c01fa360a5e6eec712b6a43b7eff1722,Safaricom_Care,"Customer: ⚡️ “#MindSpeak - The Evolution of Hope by @119433”

https://t.co/HxbMQ4ZQ3b
Customer: @119433 Kindly assist to unlock mpesa kindly call 0707420819
Customer: @119433 lack of transmitter network in west pokot County ,kapenguria district ,sook  division Endough  location ...
Support: @119309 @119433 Our team contacted you and we believe you were assisted. ^KO
Support: nearby landmarks like a school or a dispensary for us to deal. @119433 .^GO
Customer: @119309 @119433 Morning,please assist us to do a sim swam cal 0702877836
Customer: @119309 @119433 Morning kindly assist to do a sim https://t.co/va7TTK6LHF 0708745433
Customer: @119433 May you please assist those citizens they are really suffering .....
Support: Thank you for your time on call. ^KW @119433
Support: DM also a number in the affected area we check ^KT @119433
Customer: @119433 I have https://t.co/maXYLeslxn again.0702877836
Customer: @119433 Kindly assist me carry sim swap.please call 0708745433
Customer: @119433 There is KRIICH PRIMARY SCHOOL,KRIICH DISPENSARY AND AMONG OTHER SOCIAL AMENITIES WITHIN THE AREA...
Support: We have advised. ^KW @119433
Support: We have been in touch. ^MM @119433
Support: We are addressing the issue under ticket 1-ARDQKCH, we shall resolve and give feedback ^KT @119433
Customer: @119433 Kindly call 0714016131 assist Mpesa issue
Customer: @119433 Hallow.kindly assist to unlock Mpesa.please call 0713519037
Customer: @119433 Kindly assist me carry a son swap.kindly call 0708745433
Customer: @119433 THANKS
Support: Number is unreachable, let us know when available. @119433 ^RM
Support: @119433 No one picked when we called. You can tell us when available or DM Your full name, ID number and MPESA balance https://t.co/jF6LqBUAqM ^TT
Support: Thank you for your time on call. ^KW @119433
Support: Welcome ^KT @119433
Customer: @119433 Urgently need swap assistance. Kindly call 0722808449
Customer: @119433 Please call again.0713519037
Customer: @119433 Kindly assist with start key.call0708745433
Customer: @119433 Previously I had an issue about the Constructing a transmitter network at Kriich , just a reminder.
Support: @119433 Hello, we are trying to reach you but our call is going unanswered, advise on the best time we can call for assistance.^DE
Support: @119433 Happened again, perhaps it is not an appropriate time? You can DM the details I requested earlier.^TT
Support: We have called and assisted. ^IW @119433
Customer: @119433 Progress report
Customer: @119433 Hi.customer is still waiting for you call.kindly call 0713519037
Customer: @119433 Kindly assist to do a sim swap.0700167306
Customer: @119433 Morning
Support: Our network team is aware of the issue in your area and there are plans to build a booster to improve the..1/2 @119433
Support: Hi, we believe our team has been in touch and assisted the customer. ^SD @119433
Customer: @119433 Just 2016 i informed you of network coverage in Endough ward Today reminding you again we are suffering
Customer: @119433 Please assist to do a reversal.kindly call  0708745433
Support: @119433 There is actually plan in progress to improve this. We appreciate your patience. ^JB
Support: We have assisted the customer on call. ^MZ @119433
Customer: @119433  Thanks ..
Customer: @119433 Kindly assist to do a sim https://t.co/va7TTK6LHF 0798838581
Support: We believe we have been of help on call.@119433 ^DE
Customer: @119433 Afternoon.kindly assist me to do a sim swap.please call 0708745433
Support: @119433 Good afternoon, it was our pleasure chatting on call. We trust it was helpful.^LA
Customer: @119433 That was  fast.thanks.kindly assist me to upgrade for a client who has no original https://t.co/CMIWyTCotR 0726587680
Customer: @119433 Kindly assist to me to unblock Mpesa.kindly call 0708745433
Support: @119433 The owner has been assisted.^DN
Support: @119433 We have advised on call.^DN
Customer: @119433 Kindly assist on sim swap.please call 0708745433
Customer: @119433 Another issue about swap.kindly call 0729477237
Support: @119433 Jambo we have assisted the customer.^TM
Customer: @119433 Jambo?kindly assist customer get Mpesa pin.0703771901
Customer: @119433 Morning.kindly assist with https://t.co/va7TTK6LHF 0708745433
Support: @119433 Jambo, pleasure assisting you on call. Have a good day.^TM
Support: @119433 Hey Nelly, we called but there was no response. Kindly advise on the best time to call back.^LA",
ebee4f6ddd7ac29dc77540213d6c9814,AskeBay,"Customer: I tried to reach the customer support, but I couldn't. I couldn't find the related item. How can I get my money back?
Support: No reason to worry. If your item was paid with PayPal there are several layers of protection. Is the sale recorded on eBay? ^Y
Customer: however, I don't see the item on ""my ebay"" tap
Support: Got it. Try going to ""Purchase History"" in the web version of the site. If your item doesn't arrive: https://t.co/E7pgaIJiBg ^Y
Customer: hi guys, I have ordered the iPhone 7 in black from the Alldayzip in Black. But I want to exchange it to silver, what can be done?
Customer: @AskeBay Alldayzip legit?",
2ee656f9ef84a3f3ad20586fb6f4dc86,Safaricom_Care,"Customer: you told me at the end of the month you add loan limit mine is 1000k since then why
Support: ...of Safaricom services i.e. voice, data, Mpesa etc. You can find terms of the service here https://t.co/C7EE338ob3 ^OA
Customer: i have not been attended to since 5am
Customer: my number is +97470920880 call me to complete my line registration",
6d1d80e610f3bb5bf8726992fa9e5607,Safaricom_Care,"Customer: you told i will have an increase in loan limit in m shwari at the end of the month i havent
Support: ...to increase your limit. For more information on Mshwari loan conditions view https://t.co/YYYJg6UOwi .^SB
Customer: i have not been attended to despite sending many msg asking for solution.
Support: We have tried to call but there was no answer. ^SM
Customer: im available now call me to complete my registration
Customer: my number +97470920880 call me available now
Customer: im available now please call
Support: The number is not being picked, advise on the best time to call.^BD
Support: Once again our call goes unanswered.^DN
Customer: im available call please
Customer: you can call me now im ready
Customer: call im available now so as to finish this thing once and for all
Customer: im available now call please
Support: We have advised on call.^DN
Customer: call please im ready
Customer: call please
Customer: what should i do to get the network so that i can use my new simcard
Customer: you told me i can use it after 15mins but not registered yet on local network
Customer: i have tried using my line after registering but it cannot register on local network ie vodacom when roaming.advice please
Customer: is it possible to use this new number if replacement fails and my mshwari loan fowarded to my new number?
Customer: i have to new lines that failed to replace my number, is it possible to register one and i use it as my new number?
Support: Please check our previous response.^WW
Support: ...replacement simcard we assist you. ^MP
Support: We are calling you but you are unavailable. The replacement was not successful and you will need to obtain another ...
Support: New line is different from replacement line and  can only be registered at the point of purchase.^BM
Customer: just register for this new line and dont replace it
Customer: since it has failed to replace can you register this line as a new line for me?
Customer: that is a second card
Customer: let me forget about the replacement just register this number as anew number if it is possible
Customer: you call me im available",
b0ec140a1f8f266a139703aa8b5b6254,AmazonHelp,"Customer: ihr Schnuffels, wir müssen glaub ich mal über eure Versand-Verpackung von Posterrollen reden... :-D https://t.co/1d2FcJPFd3
Customer: Ich hätte ja nicht gedacht, daß sich die Posterrollen-Verpackung noch steigern lässt, aber ihr habt mich eines Besseren belehrt... 😁😂 https://t.co/iqZc7TXDSw
Support: Upps - zumindest ist der Kleiderbügel gut bei dir angekommen ;) Den Link kennst du ja schon: https://t.co/ki6eZQROAp Gruß ^NW",
1668de19daf35b5b482c5e51c3a003df,DunkinDonuts,"Customer: WHERE IS THE SNICKERDOODLE CROISSANT? I AM 6 MONTHS PREGNANT AND HAVE BEEN FROTHING OVER IT'S RETURN! #THROUGHLYDISAPPOINTED
Support: Hi! Sorry we discontinued one of your favorites! We'll be sure to notify our teams that would like to see it return!
Customer: Just wondering if the Snickerdoodle CroDo will be back this year- - - #pregnant again and am still wanting this freaking snickerdoodle!!!!",
112c7de553d74f24024c1926842b8a63,Safaricom_Care,"Customer: i was assured that Money that had been withdrawn from the wrong agent would be reversed in 12hrs and it has not been
Support: Hi, kindly share the transaction code for us to check on the status of your request. ^NO
Customer: my mpesa pin ids unlocked but when i activate it records wrong pin maybe i have forgotten the pin or what 0707165550..
Support: Our call is going unanswered, let us know when available. ^RM
Customer: she is now here with me
Support: We have been in touch and advised.^GO
Customer: how do i do when my phone doesn't reflect try calls
Support: Hi, kindly clarify on your query, what do you mean by 'try calls?'^DA
Customer: try call a short notification that somebody tried to reach you but maybe your phone was off
Support: Hi, activate Missed call alert by dialing **62*0722199199#. Deactivation of the same is ##62#Ok. ^PI
Customer: i was given a form to fill in order to unlock my mpesa pin  but today again am told that its no possible what do i do
Support: DM the affected number, your registered names, ID number and current M-PESA balance we unlock the account.^FO
Customer: 0707165550, Agnes kemunto Mahanadi ,id:23811041,,,ksh2500
Support: Hi, we are trying to reach you on 0707....550 unreachable. Kindly advise on availability for assistance.^HM
Customer: how do i change my mpesa menu to English
Support: Hi, on you Mpesa menu go to my account&gt;change language.^CN
Customer: hello you are depleting my data before i even use any mb....please this is going too far even after I have restricted
Support: Hey Biko, visit https://t.co/NFXKAUGdp3 for tips on how to make the most of your data bundles.^TY
Customer: thanks but i know you already have the solution before i even click the link
Support: You are welcome. ^KR",
53f70bdc5919f3dd9e886a7388c3901c,Uber_Support,"Customer: Perfect response after no response on complaint. https://t.co/aLqifVgGA0
Support: Hi, Pritha. We have replied via DM with some information, please follow up with us there.
Customer: I didn't get any DM
Customer: And this is a 2016 complaint. Assuming you are referring to my complaint  from (11/1) because I certainly am.",
06b27ee081f0352650a615e303b4128e,Morrisons,"Customer: I don't think you workers should be handling bread rolls with their bare hands! #ErithMorrisons
Support: Hi there. We have a bear hands policy in our stores across the Market St and bakery section.-Tabby 1/3
Customer: @482667 Bear hands? 😂😂",
4018551822665475e2e1da053734bb75,HPSupport,"Customer: [ASK YOUR QUESTION HERE] #HPcpIN
Support: Hi Raj, saw your tweet. Are you experiencing a technical issue with your HP product? If so, let me know:) ^Asmita
Customer: I'm Using HP pavilion 15 https://t.co/Zp85O2OdRW its battery doesn't charging property and charging socket is loosely.I want to buy genuine hp battery part for my laptop.
Support: Hi Rajkiran,  thanks for reaching out.
Since this is a hardware issue, I suggest calling our phone support regarding warranty and service options.
Use: https://t.co/mUv2JvJDoY enter your product number, scroll down and fill out the form to get a phone number. 
^Roopa",
38b601e862fa95076eba394f8bb69a8d,Safaricom_Care,"Support: Check DM. ^KD
Customer: @49245 hi I forgot mpesa pin for 0706718279
Support: Hi,we got in touch and advised.^NN
Customer: thanks
Support: Welcome. ^CK",
9ee2aa546515e9721b8172ed2538a0de,sprintcare,"Customer: Yesterday @323864 CEO @107025 told @777274 about deal w/@115714, entrepreneurship - &amp; their Friday pm office beverage of choice https://t.co/qZI1nUc4Bv
Customer: @107025 @323864 @777274 @115714 FreedomPop are scam artist &amp; thieves who steal your money even once you close all of your accounts. They will not help, they say that they can't even contact there own billing department. Out $208.99 because they are way too lazy to cancel all accounts that we've already canceled
Support: I would like to assist with resolution. -FR
Support: Hello I am sorry you feel this way and would really like for you to get this issue resolved. Please send a private message -FR
Customer: Messages sent to you.  I'm really interested and how you can possibly fix this since you are Sprint and not FreedomPop
Support: Do you have a Sprint account with us? If yes could you please send us a Direct Message, so that we can further assist you. -MC",
6a9dbe0366735799baf39c99964425b0,GreggsOfficial,"Customer: it won't let me retweet it lol
Customer: @GreggsOfficial what's going on Karl you not happy on the sandwich situation also ?
Customer: @GreggsOfficial having been a fan of the festive sandwich for years, I'm not happy they have changed it for the hot sandwich!!
Support: Sorry Karl 🙁
Customer: maybe a return next year will be on the cards 🙏🏼😬
Support: Never say never!
Customer: Good to see the cold festive sandwich is back this year, 🙌🏼",
7e51355449423f8f868c3b7d32a07e1c,SpotifyCares,"Customer: Where do I report broken songs (static over parts of it)? I have several
Support: Hi! You can report them here, we'll sort it :) Can you send us the Spotify URI? Right-click the track &gt; Copy Spotify URI /T
Customer: several songs from album spotify:album:3f3kWND9tvmfI3UEsYH4yc including these: https://t.co/DCe6OzpXqj
Support: Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /GM
Customer: I'm afraid that after nearly a year, this is still broken :( For example: https://t.co/uuSTad0Wek
Support: Hi Bert. Thanks for bringing this up. We're sorry about this. We've forwarded this again to our Content team to be sorted out /JU",
3a3dfc318ae19f1e5579427c64fec49f,asksalesforce,"Customer: Me, after successfully finishing a three day Salesforce project for work https://t.co/iIKzwV9zJK
Customer: I searched ""Salesforce"" tweets from people I follow and this is giving me BIG SAME mood
Customer: I can’t believe how long ago I tweeted this and I can’t believe Salesforce is still ruining my life!!!
Support: HI, we are sorry to hear this feedback, is there something we can do to assist you? ^RG
Customer: No omg everything is fine! Just laughing and reminiscing about SF. All is well. 😊",
62160e309f2d3e06c5dd24b9e421362b,comcastcares,"Customer: Hey @116136 why is my internet speed 1down\ 0.37up when I pay for 20down\10up in Boca Raton FL? @ComcastCares @115900 #comcast #speedtest
Customer: @comcastcares @115900 
My #SpeedTest result https://t.co/qdUYSMbfpk
Support: Hello. I’d like to help get your internet up to speed. Could you DM me your account and/or phone number? –EK
Customer: Hi. Again facing this issue. My Account # __credit_card__
Support: I’d be happy to assist. For your security, can you please delete your last tweet and DM us details about the issue you are having? -IB",
d528b887c65b9d5ae87b7bd09b7875ca,Ask_Spectrum,"Customer: A recent Windows 10 update may prevent connection to the internet. Unplugging modem for 30 sec and plugging back in should resolve.
Customer: My internet constantly goes down throughout the day. It’s been happening for months, before I updated....
Customer: I’m paying my bill but not getting anything even remotely close to the service I’m paying for. Theft of services?🤔🤔Horrible company.
Support: Hello there! Thanks for reaching out I would love to help with any service issues. Would you be able to send us a... https://t.co/1YrR2J1Tw7
Customer: I’ve already had a tech out and they can’t figure it out. It sucks when you don’t get what you pay for and need Internet for work.
Customer: I’m so done with your incompetent company.
Support: I apologize for the issues we are always here to help, please send us a message when you can and we will be happy to assist. - AV",
3375f9f63db6c1e027c333457df55c3a,airtel_care,"Customer: Need a call from a technical team for req no: 72853885 ASAP. Customer support doesn't know timezone based maths calculations.
Customer: CC: @airtel_care
Support: Hello @164233 please state how we may be of assistance to you. Thank you.
Customer: @164233 kindly am in Tudun wada l.g kano state but no 3G network
Support: @11049 Hello @11049, thank you for this tweet. ^Ojo",
f177a66c479bc29b1ed648ebef890585,sainsburys,"Customer: guys! What's the word on your famous Finest Yule log?! I can't find it anywhere?!!!
Support: Hey David, where are you shopping? I'll try and find out for you! Ryan.
Customer: thx Ryan. Might have to call off Christmas.... We're in Wallington.
Customer: Waited a year Ryan, any luck on finding your finest Yule log?
Support: Hi David, I'm afraid Ryan is no longer here, not to worry, I am. Can you possibly wait another seven days?
Our Wallington store is due a delivery on the 8th! Sam.
Customer: Hazzah. Thanks Sam. I’ve been waiting outside Wallington Sainsbury for the past year awaiting them! Give Ryan my best!
Support: Haha, no problem, glad to help! All the best! Sam.",
04c63dc0a1a9cff91fcd2cb5943ad127,airtel_care,"Customer: Free movement after JAKANDE roundabout to OLOGOLO &gt;&gt; AGUNGI @145585 @airtel_care #TELTrafficReport
Support: Hello @172594 Thank you.
Support: Hello @85381 We've got you covered!
Support: Hello @85381 thank you
Support: Hello @85381 We've got you covered!
Support: Hello @85381, thank you for your tweet.
Support: Hello @85381, thank you for your tweet.
Support: Hello @85381 We've got you covered!
Support: Hello @85381 Do you know you can dial *902# to activate and deactivate VAS services on your line.
Support: Hello @85381, thank you for this tweet.
Customer: they claim about payugo data I told them I am not using airtel data but always remove the money my No is 07083050044
Customer: I decided to report the issue to NCC for proper investigation on the matter but I wait to see what you can do.
Support: cont1.. However, line has been worked on. All inconveniences regretted. Thank you.
Customer: I reported this issue in your office in kano I was told everything is normal but still now iam confronting the situation.
Support: Hello @117129 ,please provide the affected mobile number via DM for checks and assistance. Thank you.
Customer: is MBO Lumia 920.
Support: Hello @117129 , please be informed that you were billed for browsing without a valid data plan. Thank you.
Customer: I uses to buy one month data from the service provider I am using therefore there is something behind the problem.
Support: Hello @117129, we would like to reach for details. Kindly provide an alternate mobile number to reach you via inbox. Thank you.
Customer: I am sorry I abandoned the line today as a result of your incapacitation to resolve my problem even today you remove the money.
Support: Hello @117129, we would like to reach you for details. Kindly provide an alternate mobile number via DM. Thank you.
Customer: I do not know what this line has done to you still the deduction is taken place in this line.09020564975.
Support: Hello @117129, apologies on your experience. Please note that the service has been deactivated as requested. Thank you. ^TOwo",
df7c4bc906426acee7b7bfd33670a44d,AskLyft,"Customer: Limited offer! New users, enter code 50TWITTER for up to $50 in free ride credit.  https://t.co/OVubnvco1H
Customer: Just created an account and entered in 50TWITTER promo code. Fix please https://t.co/z6yKa4Nn6l
Customer: I was charged for a ride I never took!
Customer: Tried using this code after signing up with you but said I have to be a new user. When i just signed up.
Customer: 50TWITTER
Customer: Don’t work
Customer: And I was then charged a 10 cancellation fee and my complaint “failed to go through?”
Customer: 50TWITTER
Customer: Where do I place the code on the app that I just downloaded? Pls advise",
f6dedd3df74df38e5a29654aca4f6cf7,OPPOCareIN,"Customer: #OPPOF1s in Black colour for O-Fans in Vietnam, Malaysia and Indonesia 
#SelfieExpert https://t.co/IFX4u5m2Ga
Customer: @131023 hello.
I have one question about oppo f1s, the SIM of this device is working in Saudi Arabia ?.
Thanks 🙏🏻.
Support: @166145 @131023 Kindly check the  frequency of the service provider weather they match with the freq of OPPO F1s.
Customer: @166150 @166145 @131023 Update oppo f1s india
Support: Moreover, you will receive a notification on your device if there any OTA update available on your device. (2/3)
Support: You may find the nearest service centre from given link https://t.co/CV19z29ibu 
Rishi 
OPPO Care (3/3)
Support: Android Marshmallow update will be available for your device on Tuesday. You can update your device from your nearest service centre.(1/3)",
052ada8ecdf4c3fc56950354ed72d131,AmazonHelp,"Customer: WOW @115821 whatever you did to your #Roku channel is absolutely terrible! You're now the slowest around, layout sucks too. #goback
Support: Sorry to hear you're not happy with the layout. If streaming is slow, please see troubleshooting here: https://t.co/ckad0MAUjD ^CJ
Customer: it's not my roku or Internet connection. It's your update! Seriously considering getting ride of @115821 #amazonprime disgusted
Support: I'm very sorry for the inconvenience. Please leave your feedback here: https://t.co/5DdfZBEPsd so the proper team can view. ^NC
Customer: Why is @AmazonHelp on twitter when all they do is apologize and ask you to repeat yourself. @420465
Customer: @AmazonHelp @420465 Lol, u make zero sense sport
Customer: @AmazonHelp @420465 If u could actually justify those comments they might have some impact. I'm leaning on the evidence, you're leaning on gradeschool whining.😂
Customer: @AmazonHelp @420465 Can u quantify that?
Customer: @AmazonHelp @420465 Is that an attempt at being clever?😂😂
Customer: @AmazonHelp @420465 Clever is as clever does.",
6a50eb2063ca33195de45491b2b9151d,SouthwestAir,"Customer: .@SouthwestAir bringing faster in-flight Wi-Fi to planes in 2017 https://t.co/4GqKp1Da7C https://t.co/0DH5o8FxLP
Customer: @SouthwestAir lets focus on getting all planes wifi enabled first
Support: Don't fret! A fully WiFi-enabled fleet is on the horizon. All -500s have been retired, -300s to follow by the end of 2017. ^WB
Customer: .@SouthwestAir in last week broken wifi on Reno-Dal, Dal-ABQ, Dal-Pitt. Broken wifi is the same thing as no wifi.
Support: Oh no! So sorry to hear. Please send us a DM with the email address used to make you purchase, so we can take a closer look. ^MS https://t.co/mQmfkXW4oV",
6689a953a697de74f0f9f402fb9c93e8,SpotifyCares,"Customer: @SpotifyCares expand the student premium version to CAD? sincerely, a broke college student who had to cancel her plan today😶
Support: Hi! It's not available yet, but you can vote for the idea here: https://t.co/Zb7NKuFp49 /JE
Customer: done! thanks for the reply 😌
Support: That's awesome, Katrina! Give us a shout if you have other questions - we'll be sure to help out :) /SY
Customer: @SpotifyCares yes! back on prem. thanks to the student version being expanded to CAD ☺️🎵",
87e7d1adcefe607e7918a480b621b1e8,AmazonHelp,"Customer: PSA: @115850 Video is CENSORED. 

The @119625 is officially D. O. A. 

If I wanted blurred shit, I'll watch TV.

Users report: https://t.co/uHzbkMd72Z
Customer: I'll wait for @115850 's explanation on why @119625 is censored. 

This is outrageous and wrong. Regional Censorship is unethical.
Support: Customers the choice on what to watch. When offering content, we respect our customers’ preferences while keeping  (2/3)
Customer: @184604 I really can't believe you would censor content. It's OUR choice to watch stuff and if people are offended it's their fault for watching it!",
86a12c8e715b27a9f2f5dfb2ca04599b,airtel_care,"Customer: please I need your assistance @airtel_care. Am unable to activate the polcom plan on my polcom SIM card
Support: Hello @645658, please provide the affected mobile number, code dialed and the error response obtained via DM for checks and.. cont1
Customer: @645658 I have a problem always air tel removes 50k in my account I reported to the customers care but invain 07083050044
Support: Hello @117129, kindly state the exact date the deduction occurred alongside the balance before and after the deduction was.. cont1
Customer: the deduction was happened on Friday yesterday the remaining balance was 49 naira with some kobos this thing is continue always
Support: Hello @117129, please be assured that the line has been worked on. Kindly contact us on this platform for prompt.. cont1
Customer: the old line I have abandoned is 07083050044 the new line is 09020564975 but still you're deducting my money.
Support: Please state the last time you were billed on the old line. Our sincere apologies for the inconvenience caused. Thank you.
Customer: I hope the govt will check the aciveties of Ncc because they are not protecting the right of the people from service providers
Support: Hello @117129, apologies on your experience. Please note that the service has been deactivated as requested. Thank you. ^TOwo",
af2a3537479fe29fd03632cb89199639,,"Customer: Hey @Tesco I can't be the only one that wants a Christmas pudding without alcohol! Even the ""free from"" is steeped in Cognac.
Customer: @Tesco try finding ""Halal""e.g. Halal   mouthwash... no alcohol..don't know if there's Halal Christmas Pudding... sounds multicultural https://t.co/0kEG9PtfjC
Customer: @Tesco There are no-alcohol mouthwashes, not seen one marked as Halal, though. Got a no-alcohol xmas pud this year at @tesco, no problem.",
6e0e2bcedc49f83183176a827fbdbf08,British_Airways,"Customer: just had to get of plane as they allowed dogs on plane and gf has asthma stranded at JFK ba disgusted
Support: Girlfriend’s health, &amp; we’re sure our colleagues at JFK airport will do everything they can to assist you both. 2/2 ^Kelly
Customer: this was the breed and size of the dog totally unacceptable https://t.co/24m2FMx0dS
Support: unable to refuse them travel, Mark. We’re you originally booked on a BA operated or an American Airlines flight? 2/2 ^KP
Customer: we booked through ba  but ba put us on American return flight
Support: travelling for the benefit of the person with needs, not for the dog. I'm sure cabin crew would have moved you if asked.
Customer: it remains the same we were being forced to share the cabin with a dog and moving does not help asmatics
Customer: @British_Airways  I say this respectfully:   Who's needs are more important: yours or the person with with the service dog?
Customer: @British_Airways person on the plane had the dog for company free in the cabin and yes the life of my girlfriend is more important
Customer: @344730 @British_Airways  https://t.co/69eYuNTbEj",
73de8fc74fa73ee42378ac83daba1fa8,SCsupport,"Customer: pls add a repeat button to your app on smartphones I'm having a crisis here
Customer: I'm willing to sell my soul for a repeat button pls work on one love u
Support: Thanks for the feedback, I'll pass this onto the team so a repeat function on mobile can be considered for future updates. Cheers /K
Customer: thanks ur precious💙💙💙💙💙💙💙💙💙💙
Support: Our team is always working on new improvements to the SoundCloud mobile app, so look out for updates at https://t.co/3iD9WVk0tM! /K https://t.co/GDWfbW1UsY
Customer: @484360 good. since lately the android app sure is acting strange",
68c08690115f24d0861b6ec22cda709f,,"Customer: - So if a geek like me wanted to take advantage of all the cutting edge tech on your network, what device would you recommend?
Customer: No one specific reco. We continue to drive all OEMs so their devices take full advantage of our advanced network capabilities
Customer: I live in Brooklyn NY. Any progress with service coverage through the battery tunnel from BK to NYC?
Customer: Yes we're pushing to have this project done by mid next year",
69d9d0e886451c332971af79e6876c00,Safaricom_Care,"Customer: hi I'm Andrew Mario Pkemoi nalelia my mpesa is locked please help I forgotten my pin. 🆔 30113441 balance 281
Customer: hi im andrew mario nalelia pkemoi of id no 30113441 i recently purchase new line true mpesa agent but mpesa is not activated.it failed three times please help
Support: Please DM your phone number. ^MM",
915bb2b3b2d4d50d813c8768995fc4a3,airtel_care,"Customer: extremely annoyed with customer care #worst ##help #loot @116329 @airtel_care 3012372181
Customer: @116329 @airtel_care @116329 @120219 really frustrating to talk to #CustomerCare @117128 .. aweful service provider #Handicap to shift because of bulk connections @325574 help, if you can! #dth
Support: @117128 @325574 Hello @117128, please assist on the issue herein. Thank you.
,",
a015de0dacbda5c8f5cabd78f6ae6bb4,AldiUK,"Support: Our coffee pods are compatible with Nespresso coffee machines. It’s a #Christmas miracle. https://t.co/9rv1h9wQza
Customer: are your coffee capsules compatible with Dolce Gusto?
Customer: Will you be selling pods compatible with tassimo coffee machines in the future
Customer: @AldiUK I would like to know the answer to this as well please x
Support: Hi Helen, thanks for your query. If you send us a DM, our Customer Services team will be able to advise. Thanks.
Support: @138114 Hi Molly. If you send us a direct message about this product, our customer services team will be happy to check. Thanks.",
